customer_id,age,gender,region,plan_type,tenure_months,days_since_last_purchase,purchase_frequency,avg_order_value,total_spend,login_frequency_monthly,email_open_rate,pages_per_session,support_tickets,avg_resolution_days,complaints,churn,rfm_score,engagement_score,support_risk,gender_enc,region_enc,plan_type_enc,churn_probability,risk_tier
CUST0579,19,Male,West,Standard,48,77,1.0,65.84,263.36,1.7,0.15,3.9,1,1.3,0,1,0.21569999999999998,0.12533333333333335,0.09285714285714286,1,3,2,0.9054,High risk
CUST0580,68,Male,East,Basic,52,66,0.5,62.08,134.51,4.0,0.48,3.7,1,3.7,0,0,0.24048333333333333,0.26,0.2642857142857143,1,0,0,0.8955,High risk
CUST0581,67,Female,East,Premium,47,37,1.8,87.38,616.03,0.0,0.19,5.8,1,1.3,2,1,0.38098333333333334,0.13433333333333333,4.0928571428571425,0,0,1,0.9451,High risk
CUST0582,52,Male,South,Basic,25,49,0.5,56.93,59.3,1.7,0.31,3.8,0,2.5,1,1,0.2928583333333334,0.172,2.1785714285714284,1,2,0,0.9234,High risk
CUST0583,40,Female,South,Premium,59,102,0.5,77.55,190.64,10.7,0.31,2.8,0,0.8,1,1,0.13337500000000002,0.30866666666666664,2.057142857142857,0,2,1,0.9902,High risk
CUST0584,34,Female,North,Basic,21,66,1.2,122.85,257.98,4.5,0.12,4.4,1,2.0,1,1,0.30337499999999995,0.16966666666666666,2.142857142857143,0,1,0,0.9555,High risk
CUST0585,43,Male,South,Standard,37,36,1.4,78.66,339.55,4.7,0.03,5.1,0,1.4,2,1,0.37005,0.15533333333333332,4.1,1,2,2,0.9134,High risk
CUST0586,25,Male,North,Standard,38,54,3.0,120.5,1144.75,2.6,0.3,1.0,1,0.9,0,0,0.3729166666666667,0.14666666666666667,0.0642857142857143,1,1,2,0.1158,Low risk
CUST0587,46,Male,North,Basic,49,26,4.5,111.06,2040.73,5.6,0.4,6.0,1,4.3,0,0,0.48463333333333336,0.29333333333333333,0.3071428571428571,1,1,0,0.0346,Low risk
CUST0588,43,Male,East,Basic,1,75,3.6,92.76,27.83,1.1,0.56,6.6,2,0.5,0,1,0.2903,0.2743333333333334,0.03571428571428571,1,0,0,0.8453,High risk
CUST0589,27,Female,East,Basic,25,72,0.6,64.38,80.47,8.5,0.03,5.1,0,1.3,0,0,0.22415000000000004,0.21866666666666668,0.09285714285714286,0,0,0,0.2827,Low risk
CUST0590,43,Female,West,Standard,51,108,0.8,106.22,361.15,0.6,0.21,2.1,0,0.5,1,1,0.14251666666666665,0.101,2.0357142857142856,0,3,2,0.9923,High risk
CUST0591,51,Male,East,Basic,36,40,8.4,67.5,1701.0,5.3,0.13,3.3,1,3.9,0,0,0.46991666666666676,0.17133333333333334,0.2785714285714286,1,0,0,0.1218,Low risk
CUST0592,68,Female,East,Standard,17,43,3.3,74.94,350.34,2.1,0.32,6.4,1,0.6,0,0,0.3768666666666666,0.21633333333333335,0.04285714285714286,0,0,2,0.2137,Low risk
CUST0593,58,Female,South,Basic,41,22,8.2,84.91,2378.9,6.9,0.55,2.0,0,2.0,0,0,0.540925,0.3066666666666667,0.14285714285714285,0,2,0,0.0293,Low risk
CUST0594,24,Female,East,Basic,24,20,1.9,74.84,284.39,4.0,0.18,5.3,0,0.5,0,0,0.42895000000000005,0.19133333333333336,0.03571428571428571,0,0,0,0.0305,Low risk
CUST0595,21,Female,West,Standard,2,8,3.8,53.39,33.81,3.0,0.07,3.9,3,1.0,1,1,0.484325,0.12300000000000001,2.0714285714285716,0,3,2,0.9117,High risk
CUST0596,67,Male,South,Basic,40,29,3.0,29.19,291.9,0.9,0.36,4.3,1,4.6,1,1,0.3801583333333333,0.18033333333333335,2.3285714285714287,1,2,0,0.8799,High risk
CUST0597,62,Male,West,Premium,15,40,1.5,103.77,194.57,5.1,0.48,2.3,1,0.5,1,1,0.3793916666666667,0.25966666666666666,2.0357142857142856,1,3,1,0.7974,High risk
CUST0598,28,Female,East,Premium,32,90,2.5,92.11,614.07,18.4,0.63,4.7,3,2.2,1,1,0.2205083333333333,0.5583333333333333,2.157142857142857,0,0,1,0.8288,High risk
CUST0599,46,Male,West,Standard,39,30,2.8,23.38,212.76,8.7,0.07,4.5,0,0.5,1,1,0.3684833333333334,0.22599999999999998,2.0357142857142856,1,3,2,0.9049,High risk
CUST0600,53,Male,South,Standard,59,81,0.9,52.6,232.76,0.3,0.15,1.0,0,1.1,1,1,0.18958333333333333,0.06333333333333332,2.0785714285714287,1,2,2,0.9849,High risk
CUST0601,42,Male,North,Premium,6,84,1.5,80.37,60.28,2.4,0.05,4.0,1,1.6,2,1,0.21322500000000003,0.10833333333333334,4.114285714285714,1,1,1,0.9824,High risk
CUST0602,38,Female,West,Basic,1,116,6.3,88.28,46.35,13.0,0.82,5.2,4,1.7,0,1,0.19715,0.532,0.12142857142857143,0,3,0,0.889,High risk
CUST0603,53,Female,West,Basic,47,55,9.9,29.45,1141.92,3.5,0.61,3.2,1,1.8,0,0,0.4144583333333334,0.28400000000000003,0.1285714285714286,0,3,0,0.0351,Low risk
CUST0604,27,Female,South,Basic,23,16,1.8,72.32,249.5,5.4,0.24,1.0,2,2.0,1,0,0.43843333333333334,0.17533333333333334,2.142857142857143,0,2,0,0.2314,Low risk
CUST0605,54,Male,South,Premium,58,46,1.5,91.19,661.13,12.2,0.3,3.8,1,0.6,1,0,0.3489083333333334,0.344,2.0428571428571427,1,2,1,0.295,Low risk
CUST0606,26,Female,West,Basic,39,62,0.9,64.45,188.52,10.3,0.36,6.9,1,1.0,0,1,0.2627916666666667,0.3716666666666667,0.07142857142857142,0,3,0,0.2787,Low risk
CUST0607,41,Female,East,Standard,57,107,4.5,82.67,1767.07,3.5,0.28,3.3,0,0.5,1,1,0.190975,0.18633333333333335,2.0357142857142856,0,0,2,0.9682,High risk
CUST0608,52,Male,West,Premium,17,7,1.6,60.37,136.84,2.9,0.11,6.9,4,2.9,0,0,0.4549750000000001,0.17333333333333334,0.20714285714285713,1,3,1,0.332,Low risk
CUST0609,66,Female,South,Premium,34,80,17.6,102.28,5100.36,2.1,0.19,2.4,0,3.6,0,0,0.5265666666666666,0.124,0.2571428571428572,0,2,1,0.0168,Low risk
CUST0610,52,Female,North,Standard,59,45,1.6,51.02,401.36,6.3,0.06,1.7,2,0.5,0,0,0.32051666666666667,0.14566666666666667,0.03571428571428571,0,1,2,0.0952,Low risk
CUST0611,65,Male,North,Basic,41,59,2.0,40.74,278.39,1.7,0.3,4.0,3,0.5,1,1,0.2722833333333333,0.17166666666666666,2.0357142857142856,1,1,0,0.9434,High risk
CUST0612,53,Male,East,Premium,29,111,3.7,75.87,678.4,1.4,0.32,2.4,2,0.5,1,1,0.15797499999999998,0.15133333333333332,2.0357142857142856,1,0,1,0.9906,High risk
CUST0613,35,Male,West,Standard,9,56,6.5,31.99,155.95,2.2,0.29,4.7,0,7.0,1,1,0.3537416666666667,0.18633333333333335,2.5,1,3,2,0.9043,High risk
CUST0614,66,Female,North,Basic,13,48,2.5,11.85,32.09,1.0,0.55,3.3,2,3.3,0,0,0.293625,0.22566666666666668,0.2357142857142857,0,1,0,0.6756,Medium risk
CUST0615,56,Female,West,Basic,6,27,2.2,107.51,118.26,5.9,0.17,6.9,0,0.9,0,1,0.4380916666666667,0.24133333333333334,0.0642857142857143,0,3,0,0.2654,Low risk
CUST0616,49,Female,South,Premium,6,53,20.0,45.47,454.7,4.8,0.22,3.1,1,1.3,0,0,0.611225,0.18733333333333335,0.09285714285714286,0,2,1,0.0227,Low risk
CUST0617,41,Male,North,Standard,20,87,0.5,34.99,29.16,3.3,0.17,4.2,1,0.7,0,0,0.14790833333333334,0.16200000000000003,0.049999999999999996,1,1,2,0.545,Medium risk
CUST0618,40,Male,East,Premium,52,88,9.0,50.65,1975.35,2.5,0.54,5.2,2,1.8,1,1,0.306375,0.273,2.1285714285714286,1,0,1,0.0756,Low risk
CUST0619,49,Female,South,Premium,53,73,0.6,49.3,130.65,12.0,0.41,5.9,1,2.5,0,0,0.20825000000000005,0.40166666666666667,0.17857142857142858,0,2,1,0.4928,Medium risk
CUST0620,54,Female,East,Standard,3,35,6.2,70.74,109.65,0.1,0.05,7.0,0,1.2,0,0,0.4507833333333333,0.11,0.08571428571428572,0,0,2,0.1046,Low risk
CUST0621,29,Male,South,Standard,17,51,3.8,42.2,227.18,7.3,0.17,3.5,2,4.1,1,1,0.33166666666666667,0.21933333333333332,2.2928571428571427,1,2,2,0.9257,High risk
CUST0622,66,Male,North,Standard,49,84,1.7,89.95,624.4,11.6,0.21,3.2,1,1.5,0,1,0.22470833333333334,0.299,0.10714285714285714,1,1,2,0.9167,High risk
CUST0623,30,Male,East,Basic,12,37,8.3,94.39,783.44,3.0,0.24,1.0,0,0.5,0,1,0.500575,0.13533333333333333,0.03571428571428571,1,0,0,0.7593,High risk
CUST0624,40,Male,East,Standard,48,106,0.5,36.75,73.5,4.0,0.38,8.1,1,1.9,1,1,0.08604166666666668,0.2886666666666666,2.1357142857142857,1,0,2,0.927,High risk
CUST0625,42,Female,South,Premium,47,81,1.0,56.46,221.14,14.5,0.49,4.7,0,1.2,0,0,0.19454999999999997,0.45133333333333336,0.08571428571428572,0,2,1,0.0883,Low risk
CUST0626,52,Male,East,Standard,45,111,3.3,59.31,733.96,1.2,0.49,5.5,1,5.5,0,0,0.13717499999999996,0.24033333333333332,0.39285714285714285,1,0,2,0.3321,Low risk
CUST0627,58,Female,South,Premium,55,95,1.7,70.05,545.81,3.7,0.18,5.1,3,1.0,0,1,0.17145833333333335,0.18366666666666664,0.07142857142857142,0,2,1,0.9779,High risk
CUST0628,47,Female,South,Standard,1,119,3.8,107.48,34.04,3.2,0.11,4.1,3,1.0,1,1,0.1594,0.14100000000000001,2.0714285714285716,0,2,2,0.9958,High risk
CUST0629,34,Female,South,Standard,17,57,0.5,109.21,77.36,1.5,0.05,4.7,3,2.1,1,1,0.30975833333333336,0.10266666666666668,2.15,0,2,2,0.9789,High risk
CUST0630,66,Male,South,Standard,3,8,0.5,149.97,18.75,8.5,0.13,2.9,3,1.5,0,0,0.5070583333333334,0.21933333333333332,0.10714285714285714,1,2,2,0.1326,Low risk
CUST0631,37,Male,North,Standard,26,79,0.5,10.0,10.83,11.5,0.25,3.4,1,0.9,0,1,0.15375000000000003,0.312,0.0642857142857143,1,1,2,0.893,High risk
CUST0632,65,Male,South,Standard,15,95,0.8,47.27,47.27,7.6,0.29,2.1,2,9.2,1,1,0.13672500000000004,0.24166666666666664,2.657142857142857,1,2,2,0.9942,High risk
CUST0633,42,Male,West,Basic,36,117,2.5,129.42,970.65,1.1,0.33,7.1,1,0.7,1,1,0.1616,0.21200000000000002,2.05,1,3,0,0.9837,High risk
CUST0634,39,Female,East,Standard,32,94,5.6,20.98,313.3,0.5,0.12,5.1,1,0.7,0,1,0.20214999999999997,0.11233333333333331,0.049999999999999996,0,0,2,0.9747,High risk
CUST0635,30,Male,West,Basic,32,110,9.4,128.74,3227.08,4.6,0.22,8.0,3,4.0,0,1,0.3051166666666667,0.24933333333333335,0.2857142857142857,1,3,0,0.9129,High risk
CUST0636,36,Male,North,Basic,4,20,7.2,79.42,190.61,0.3,0.32,8.6,2,0.5,0,1,0.5255166666666667,0.21566666666666667,0.03571428571428571,1,1,0,0.0287,Low risk
CUST0637,66,Female,West,Standard,18,103,0.9,80.52,108.7,5.6,0.37,1.2,0,0.5,0,1,0.13951666666666668,0.22033333333333333,0.03571428571428571,0,3,2,0.9506,High risk
CUST0638,53,Male,East,Standard,49,53,2.3,36.61,343.83,3.8,0.1,6.0,1,1.8,0,0,0.29409166666666664,0.17333333333333334,0.1285714285714286,1,0,2,0.3073,Low risk
CUST0639,29,Female,West,Premium,19,119,0.9,61.47,87.59,5.4,0.5,1.3,0,0.5,0,1,0.07030833333333332,0.2573333333333333,0.03571428571428571,0,3,1,0.9169,High risk
CUST0640,58,Female,North,Standard,43,12,1.2,127.42,547.91,4.5,0.14,4.4,1,8.5,0,0,0.4871833333333334,0.17566666666666667,0.6071428571428571,0,1,2,0.1685,Low risk
CUST0641,36,Female,South,Standard,52,49,2.8,73.57,892.65,2.7,0.23,4.6,2,1.2,1,0,0.34697500000000003,0.17533333333333334,2.085714285714286,0,2,2,0.1986,Low risk
CUST0642,29,Female,West,Standard,35,17,0.5,61.67,89.94,1.1,0.11,1.4,1,1.8,1,1,0.40347500000000003,0.07,2.1285714285714286,0,3,2,0.8813,High risk
CUST0643,26,Female,North,Standard,40,64,1.0,87.17,290.57,1.8,0.35,2.5,0,0.5,1,1,0.2768083333333333,0.16833333333333333,2.0357142857142856,0,1,2,0.9552,High risk
CUST0644,24,Female,North,Basic,14,42,11.0,69.23,888.45,3.7,0.05,4.7,1,0.7,0,0,0.5101916666666667,0.13933333333333334,0.049999999999999996,0,1,0,0.02,Low risk
CUST0645,45,Female,East,Basic,58,94,2.5,85.35,1031.31,5.3,0.47,4.4,1,1.9,1,0,0.20154166666666667,0.28800000000000003,2.1357142857142857,0,0,0,0.2325,Low risk
CUST0646,31,Female,East,Basic,33,29,2.4,49.51,326.77,7.6,0.49,2.0,0,1.6,1,1,0.38659166666666667,0.3003333333333333,2.1142857142857143,0,0,0,0.7967,High risk
CUST0647,48,Male,West,Standard,14,19,0.5,72.69,42.4,7.3,0.18,2.6,3,3.1,0,1,0.40599166666666664,0.21033333333333334,0.22142857142857145,1,3,2,0.5044,Medium risk
CUST0648,69,Male,South,Basic,34,110,1.1,55.77,173.82,18.0,0.31,1.0,0,0.6,2,1,0.09905833333333335,0.4063333333333333,4.042857142857143,1,2,0,0.9699,High risk
CUST0649,36,Male,North,Basic,55,11,8.0,20.88,765.6,1.7,0.41,1.6,1,2.1,1,0,0.5207333333333333,0.17266666666666666,2.15,1,1,0,0.0155,Low risk
CUST0650,64,Male,West,Basic,4,98,0.7,89.46,20.87,0.4,0.3,3.3,1,0.7,0,1,0.16013333333333335,0.14066666666666666,0.049999999999999996,1,3,0,0.9898,High risk
CUST0651,33,Female,North,Premium,24,50,2.1,37.99,159.56,2.1,0.27,6.0,1,1.8,0,1,0.30174166666666663,0.196,0.1285714285714286,0,1,1,0.8631,High risk
CUST0652,22,Male,North,Basic,59,71,0.5,70.06,172.23,6.8,0.4,6.2,3,1.9,0,1,0.23046666666666668,0.316,0.1357142857142857,1,1,0,0.7444,Medium risk
CUST0653,52,Female,South,Standard,29,108,2.6,102.78,645.8,2.9,0.32,7.7,2,0.5,0,1,0.17115,0.247,0.03571428571428571,0,2,2,0.9729,High risk
CUST0654,29,Male,South,Basic,19,58,0.5,30.07,23.81,8.5,0.68,4.8,0,1.6,1,1,0.240475,0.4096666666666667,2.1142857142857143,1,2,0,0.8987,High risk
CUST0655,42,Male,West,Standard,6,34,6.9,93.14,321.33,4.0,0.08,4.4,1,0.5,0,1,0.4850333333333333,0.14933333333333335,0.03571428571428571,1,3,2,0.6114,Medium risk
CUST0656,69,Male,South,Basic,57,20,7.0,66.01,2194.83,13.3,0.42,5.0,0,1.4,0,0,0.5108416666666667,0.41433333333333333,0.09999999999999999,1,2,0,0.0101,Low risk
CUST0657,38,Female,South,Basic,33,50,6.2,46.0,784.3,14.8,0.37,5.0,2,2.4,1,0,0.38016666666666665,0.42433333333333334,2.1714285714285713,0,2,0,0.0517,Low risk
CUST0658,53,Male,West,Standard,49,102,1.3,135.69,720.29,0.4,0.42,1.0,2,0.5,2,1,0.19582500000000003,0.146,4.035714285714286,1,3,2,0.9671,High risk
CUST0659,40,Female,South,Basic,40,88,7.3,74.98,1824.51,3.0,0.34,7.8,1,5.6,0,1,0.29690000000000005,0.256,0.39999999999999997,0,2,0,0.8933,High risk
CUST0660,33,Female,East,Basic,19,10,3.1,57.96,284.49,4.7,0.34,1.0,0,1.2,0,0,0.4692166666666667,0.19366666666666668,0.08571428571428572,0,0,0,0.038,Low risk
CUST0661,56,Male,North,Basic,53,32,1.9,51.59,432.93,1.5,0.29,6.3,1,5.6,2,1,0.36957500000000004,0.196,4.4,1,1,0,0.9325,High risk
CUST0662,62,Male,North,Basic,1,52,3.9,101.43,32.96,2.6,0.31,4.1,0,0.5,0,0,0.3794416666666667,0.191,0.03571428571428571,1,1,0,0.1932,Low risk
CUST0663,59,Male,North,Basic,5,15,0.5,56.64,11.8,5.7,0.34,1.8,0,6.0,0,1,0.40595000000000003,0.221,0.42857142857142855,1,1,0,0.7515,High risk
CUST0664,56,Female,North,Basic,27,101,0.6,97.7,131.89,1.3,0.23,5.1,2,0.5,1,1,0.15525,0.15866666666666668,2.0357142857142856,0,1,0,0.9946,High risk
CUST0665,31,Male,West,Premium,16,84,5.4,74.93,539.5,4.6,0.08,3.8,0,1.2,1,1,0.2769416666666667,0.15133333333333332,2.085714285714286,1,3,1,0.9939,High risk
CUST0666,48,Female,North,Standard,6,3,1.1,108.49,59.67,6.0,0.49,2.6,1,5.6,0,0,0.4996583333333333,0.2816666666666667,0.39999999999999997,0,1,2,0.0892,Low risk
CUST0667,22,Female,North,Standard,40,37,3.6,43.72,524.64,0.5,0.25,1.2,1,0.5,0,1,0.3761,0.09933333333333333,0.03571428571428571,0,1,2,0.8901,High risk
CUST0668,52,Male,North,Basic,13,40,1.9,47.91,98.61,3.4,0.3,1.1,3,0.5,0,0,0.3398416666666667,0.16133333333333333,0.03571428571428571,1,1,0,0.1286,Low risk
CUST0669,40,Male,North,Premium,48,72,7.7,66.57,2050.36,1.5,0.08,2.8,3,3.2,1,1,0.350225,0.08633333333333333,2.2285714285714286,1,1,1,0.4444,Medium risk
CUST0670,46,Female,East,Basic,35,40,12.2,69.06,2457.38,6.4,0.29,3.2,2,1.8,1,0,0.5377166666666667,0.23633333333333334,2.1285714285714286,0,0,0,0.0081,Low risk
CUST0671,60,Female,North,Basic,19,108,8.6,64.36,876.37,1.1,0.11,1.6,3,1.4,0,1,0.24413333333333334,0.07266666666666667,0.09999999999999999,0,1,0,0.9772,High risk
CUST0672,28,Female,East,Standard,12,56,1.3,153.94,200.12,11.1,0.15,4.1,2,0.5,0,1,0.36436666666666667,0.2846666666666666,0.03571428571428571,0,0,2,0.8679,High risk
CUST0673,35,Male,West,Basic,16,23,0.9,136.9,164.28,2.8,0.49,1.9,2,2.1,0,0,0.4531666666666667,0.21899999999999997,0.15,1,3,0,0.074,Low risk
CUST0674,64,Female,South,Basic,59,104,2.6,83.97,1073.42,1.1,0.11,4.7,0,0.5,0,1,0.16880833333333334,0.11400000000000002,0.03571428571428571,0,2,0,0.9792,High risk
CUST0675,29,Male,North,Standard,43,11,0.5,87.51,156.79,2.9,0.3,6.5,1,5.4,1,0,0.44500833333333334,0.225,2.3857142857142857,1,1,2,0.3788,Low risk
CUST0676,26,Female,South,Premium,10,110,0.5,67.91,28.3,2.6,0.17,4.6,2,2.3,0,1,0.09867500000000001,0.15566666666666668,0.16428571428571428,0,2,1,0.989,High risk
CUST0677,27,Female,South,Standard,25,64,3.2,43.51,290.07,2.8,0.06,3.8,2,2.5,0,1,0.278925,0.11533333333333333,0.17857142857142858,0,2,2,0.9805,High risk
CUST0678,61,Male,West,Standard,20,8,2.9,69.54,336.11,4.4,0.57,2.9,2,0.5,0,0,0.48203333333333337,0.283,0.03571428571428571,1,3,2,0.0718,Low risk
CUST0679,34,Female,South,Premium,31,93,20.0,98.13,5070.05,3.7,0.28,6.9,0,4.3,0,0,0.521775,0.2376666666666667,0.3071428571428571,0,2,1,0.0516,Low risk
CUST0680,55,Male,East,Basic,4,94,0.9,114.17,34.25,0.8,0.06,3.6,2,1.5,1,1,0.19755833333333334,0.07933333333333334,2.107142857142857,1,0,0,0.9917,High risk
CUST0681,24,Male,South,Basic,44,56,1.2,104.87,461.43,0.3,0.09,9.0,4,3.9,0,0,0.32172500000000004,0.152,0.2785714285714286,1,2,0,0.2661,Low risk
CUST0682,63,Female,South,Basic,23,60,0.5,29.71,28.47,6.5,0.52,1.6,2,0.6,1,1,0.23350833333333335,0.2856666666666666,2.0428571428571427,0,2,0,0.9668,High risk
CUST0683,30,Male,South,Standard,2,10,10.0,66.32,110.53,4.1,0.42,4.6,3,2.8,0,0,0.5969333333333334,0.25566666666666665,0.19999999999999998,1,2,2,0.0267,Low risk
CUST0684,57,Male,North,Standard,56,39,6.0,30.93,866.04,2.2,0.29,6.8,0,1.7,0,1,0.400775,0.21433333333333332,0.12142857142857143,1,1,2,0.1167,Low risk
CUST0685,59,Female,North,Premium,22,28,6.9,110.07,1392.39,8.3,0.07,2.6,1,0.5,0,0,0.5191416666666666,0.194,0.03571428571428571,0,1,1,0.0441,Low risk
CUST0686,26,Male,East,Standard,51,49,9.3,62.63,2475.45,2.5,0.3,3.5,1,1.0,0,0,0.4516083333333334,0.17833333333333332,0.07142857142857142,1,0,2,0.0218,Low risk
CUST0687,67,Male,East,Standard,57,36,3.0,73.59,1048.66,7.9,0.31,5.3,0,0.5,2,0,0.393825,0.29533333333333334,4.035714285714286,1,0,2,0.1577,Low risk
CUST0688,44,Male,North,Basic,37,13,2.4,89.4,661.56,1.8,0.1,4.8,0,0.9,0,0,0.4731666666666667,0.124,0.0642857142857143,1,1,0,0.1028,Low risk
CUST0689,19,Female,East,Premium,8,96,1.6,157.98,168.51,0.4,0.37,5.1,2,1.0,1,1,0.23964999999999997,0.18566666666666665,2.0714285714285716,0,0,1,0.9846,High risk
CUST0690,22,Male,North,Premium,7,36,3.6,83.05,174.41,13.5,0.18,6.3,1,1.3,0,0,0.4122083333333333,0.36300000000000004,0.09285714285714286,1,1,1,0.114,Low risk
CUST0691,46,Female,West,Premium,14,101,2.4,67.85,189.98,2.5,0.19,3.3,0,1.8,0,1,0.161875,0.14266666666666666,0.1285714285714286,0,3,1,0.9963,High risk
CUST0692,54,Female,South,Basic,56,26,2.4,37.77,423.02,7.9,0.27,6.9,2,1.7,0,0,0.3868083333333333,0.3046666666666667,0.12142857142857143,0,2,0,0.0785,Low risk
CUST0693,55,Male,South,Standard,55,86,11.1,118.76,6041.92,1.6,0.62,1.0,2,0.5,1,0,0.40654999999999997,0.226,2.0357142857142856,1,2,2,0.3138,Low risk
CUST0694,36,Male,East,Basic,3,4,16.5,69.55,286.89,5.2,0.27,6.2,0,2.8,1,0,0.733375,0.25033333333333335,2.2,1,0,0,0.0116,Low risk
CUST0695,25,Male,North,Basic,50,95,6.4,124.71,3325.6,10.3,0.49,6.3,1,6.0,1,1,0.29925833333333335,0.4026666666666667,2.4285714285714284,1,1,0,0.8411,High risk
CUST0696,65,Female,North,Basic,16,82,5.7,108.17,822.09,0.2,0.19,2.5,0,0.9,0,1,0.31655833333333333,0.09366666666666666,0.0642857142857143,0,1,0,0.9215,High risk
CUST0697,62,Male,East,Standard,55,64,4.6,61.11,1288.4,8.9,0.44,1.1,2,0.5,1,1,0.31809166666666666,0.295,2.0357142857142856,1,0,2,0.8731,High risk
CUST0698,18,Male,North,Standard,19,38,0.7,33.23,36.83,4.2,0.42,3.5,0,1.6,1,1,0.313275,0.24266666666666667,2.1142857142857143,1,1,2,0.8055,High risk
CUST0699,39,Male,West,Basic,51,88,0.5,83.18,176.76,4.7,0.49,4.8,2,2.4,0,0,0.18473333333333336,0.28933333333333333,0.17142857142857143,1,3,0,0.9542,High risk
CUST0700,69,Male,South,Basic,18,87,4.7,56.55,398.68,3.7,0.06,3.3,1,2.3,0,1,0.23937500000000003,0.12366666666666667,0.16428571428571428,1,2,0,0.9921,High risk
CUST0701,34,Male,East,Standard,52,22,5.2,76.18,1716.59,10.4,0.17,5.0,2,1.9,1,0,0.48114999999999997,0.291,2.1357142857142857,1,0,2,0.0832,Low risk
CUST0702,24,Female,East,Basic,16,2,0.5,106.47,70.98,0.2,0.28,7.9,3,0.5,1,1,0.4908083333333333,0.19266666666666668,2.0357142857142856,0,0,0,0.7584,High risk
CUST0703,42,Female,North,Basic,8,31,10.5,25.39,177.73,1.5,0.53,1.3,0,3.6,1,1,0.5015750000000001,0.20133333333333334,2.257142857142857,0,1,0,0.7399,Medium risk
CUST0704,62,Male,East,Standard,33,119,0.5,82.94,114.04,10.4,0.08,1.0,1,1.1,0,1,0.08119999999999998,0.21066666666666667,0.07857142857142858,1,0,2,0.9776,High risk
CUST0705,21,Male,West,Premium,49,11,1.3,97.79,519.1,7.0,0.38,3.9,0,0.5,0,0,0.467575,0.2826666666666667,0.03571428571428571,1,3,1,0.0456,Low risk
CUST0706,53,Male,North,Basic,12,92,4.5,99.24,446.58,0.1,0.27,2.6,2,0.5,0,1,0.2547833333333333,0.11733333333333335,0.03571428571428571,1,1,0,0.992,High risk
CUST0707,23,Male,North,Basic,53,46,0.7,34.09,105.39,3.6,0.44,3.0,1,1.1,0,0,0.287325,0.232,0.07857142857142858,1,1,0,0.0167,Low risk
CUST0708,48,Female,North,Basic,11,96,0.5,87.58,40.14,3.8,0.14,6.5,2,1.9,1,1,0.1617333333333333,0.192,2.1357142857142857,0,1,0,0.9872,High risk
CUST0709,36,Male,North,Premium,5,62,1.6,111.11,74.07,2.6,0.19,3.8,0,2.2,0,1,0.313925,0.151,0.15714285714285717,1,1,1,0.9314,High risk
CUST0710,61,Female,West,Standard,27,69,5.8,85.3,1113.16,1.8,0.23,3.9,1,6.6,0,1,0.34258333333333335,0.15100000000000002,0.4714285714285714,0,3,2,0.9211,High risk
CUST0711,56,Female,North,Standard,12,64,2.1,71.53,150.21,5.7,0.04,3.1,0,0.5,0,1,0.283025,0.14833333333333332,0.03571428571428571,0,1,2,0.9481,High risk
CUST0712,44,Male,East,Basic,17,102,4.2,109.19,649.68,1.2,0.41,3.9,1,8.5,0,1,0.22449166666666667,0.195,0.6071428571428571,1,0,0,0.9738,High risk
CUST0713,27,Female,West,Standard,6,10,3.5,54.17,94.8,8.0,0.29,4.5,1,2.1,0,1,0.47305833333333336,0.2803333333333333,0.15,0,3,2,0.5517,Medium risk
CUST0714,43,Female,South,Basic,33,40,0.5,29.11,40.03,8.1,0.13,9.6,1,1.2,0,0,0.299675,0.302,0.08571428571428572,0,2,0,0.0827,Low risk
CUST0715,36,Female,South,Standard,5,110,17.9,68.98,514.48,2.7,0.15,4.6,0,4.4,0,0,0.40406666666666663,0.15133333333333332,0.31428571428571433,0,2,2,0.8247,High risk
CUST0716,56,Female,East,Premium,57,24,0.5,91.05,216.24,1.7,0.2,6.3,1,2.4,0,0,0.404625,0.17233333333333334,0.17142857142857143,0,0,1,0.1645,Low risk
CUST0717,20,Male,East,Standard,28,99,13.7,106.17,3393.9,1.7,0.25,4.4,2,0.9,1,1,0.39822499999999994,0.162,2.0642857142857145,1,0,2,0.8042,High risk
CUST0718,62,Male,West,Premium,14,44,3.2,90.92,339.43,3.3,0.23,1.0,0,4.3,0,1,0.3851,0.13733333333333334,0.3071428571428571,1,3,1,0.7724,High risk
CUST0719,30,Female,South,Standard,5,112,13.2,100.07,550.38,6.4,0.52,2.9,0,2.2,0,1,0.34105833333333324,0.30133333333333334,0.15714285714285717,0,2,2,0.9458,High risk
CUST0720,67,Male,South,Basic,54,60,0.5,106.36,239.31,2.2,0.29,4.6,2,2.4,0,1,0.29738333333333333,0.185,0.17142857142857143,1,2,0,0.9598,High risk
CUST0721,45,Male,South,Premium,56,62,2.7,64.82,816.73,4.7,0.29,5.4,0,4.5,0,1,0.2946,0.23733333333333334,0.32142857142857145,1,2,1,0.8827,High risk
CUST0722,37,Male,South,Basic,59,87,0.7,70.56,242.84,2.4,0.17,4.4,1,1.2,1,1,0.18105000000000002,0.14966666666666667,2.085714285714286,1,2,0,0.99,High risk
CUST0723,45,Male,South,Standard,33,17,0.5,113.62,156.23,1.8,0.54,5.8,0,2.1,1,0,0.4467666666666667,0.2693333333333333,2.15,1,2,2,0.096,Low risk
